img,seg,color_dist,color_sd
ISIC_0014635.jpg,ISIC_0014635_segmentation.png,10.285671992890329,4.244228078911557
ISIC_0014637.jpg,ISIC_0014637_segmentation.png,33.61566333704137,15.472714109719655
ISIC_0014688.jpg,ISIC_0014688_segmentation.png,43.33689282784292,20.444909686123353
ISIC_0014712.jpg,ISIC_0014712_segmentation.png,113.55576487171328,51.03214218080199
ISIC_0014809.jpg,ISIC_0014809_segmentation.png,48.7096263001364,21.881501730480952
ISIC_0014829.jpg,ISIC_0014829_segmentation.png,44.12615131574137,21.332470763825853
ISIC_0014857.jpg,ISIC_0014857_segmentation.png,47.81295519032969,22.28004864863017
ISIC_0014931.jpg,ISIC_0014931_segmentation.png,35.07712218236862,15.07568433083488
ISIC_0014937.jpg,ISIC_0014937_segmentation.png,75.17742993572075,33.930052287996936
ISIC_0014945.jpg,ISIC_0014945_segmentation.png,71.57552858304442,32.459262661962406
ISIC_0014946.jpg,ISIC_0014946_segmentation.png,82.25947475653784,37.858680529554405
ISIC_0014979.jpg,ISIC_0014979_segmentation.png,33.670967093368525,14.96842991702592
ISIC_0014985.jpg,ISIC_0014985_segmentation.png,31.88452477682769,13.975238528667395
ISIC_0014989.jpg,ISIC_0014989_segmentation.png,67.05235582628076,30.807183691425905
ISIC_0015043.jpg,ISIC_0015043_segmentation.png,79.29023751298888,36.91315091240922
ISIC_0015062.jpg,ISIC_0015062_segmentation.png,85.08392830099943,39.19859747643367
ISIC_0015124.jpg,ISIC_0015124_segmentation.png,85.21483100513605,39.80556400501379
ISIC_0015144.jpg,ISIC_0015144_segmentation.png,51.94021005468329,23.43332217711203
ISIC_0015211.jpg,ISIC_0015211_segmentation.png,108.32234998791428,51.94571383115078
ISIC_0015243.jpg,ISIC_0015243_segmentation.png,57.4500202095352,26.041233776081196
ISIC_0015256.jpg,ISIC_0015256_segmentation.png,61.92739247533207,29.68896666256143
ISIC_0015313.jpg,ISIC_0015313_segmentation.png,71.97433404281017,32.6662779979929
ISIC_0015372.jpg,ISIC_0015372_segmentation.png,85.59783930329287,40.20090670613765
ISIC_0015401.jpg,ISIC_0015401_segmentation.png,83.43279775283044,38.57797797676719
ISIC_0015443.jpg,ISIC_0015443_segmentation.png,34.18911140683787,15.276203387542225
ISIC_0015445.jpg,ISIC_0015445_segmentation.png,76.70866886806613,34.73109757673743
ISIC_0015483.jpg,ISIC_0015483_segmentation.png,63.24667259489387,30.231670004421705
ISIC_0015496.jpg,ISIC_0015496_segmentation.png,117.35226127854712,53.55610781956272
ISIC_0015627.jpg,ISIC_0015627_segmentation.png,41.10503043721523,18.619878044632042
